People,Density,EntryRate,Temp,Humidity,CO2,Airflow,Time,Session,OutsideTemp,RoomSize,ACCapacity,ACUnits,Feedback
120,0.6,16,29.98,65,1055,0.71,16,Lecture,35,200,2.0,3,1
145,0.72,0,31.74,68,1335,0.65,15,Lecture,38,200,1.5,4,1
32,0.16,3,24.55,54,558,0.26,14,Networking,41,200,1.5,1,-1
39,0.2,18,25.97,68,709,0.6,12,Networking,29,200,1.5,2,-1
107,0.54,8,26.85,69,1117,0.43,9,Empty,29,200,2.0,1,1
89,0.45,6,27.43,54,942,0.99,18,Lecture,32,200,2.0,2,1
196,0.98,7,34.3,74,1588,0.48,16,Networking,40,200,2.5,1,1
108,0.54,16,30.1,57,1073,0.55,9,Networking,33,200,2.5,2,1
30,0.15,8,23.26,65,591,0.62,16,Empty,28,200,1.5,2,-1
82,0.41,13,27.27,44,882,0.23,17,Lecture,41,200,2.0,2,1
141,0.7,2,30.19,45,1266,0.86,15,Networking,37,200,2.5,2,1
31,0.15,13,25.88,46,598,0.47,18,Networking,42,200,1.5,4,0
104,0.52,13,28.65,66,1037,0.33,13,Empty,30,200,2.5,3,1
67,0.34,5,26.52,71,770,0.86,14,Networking,29,200,2.5,1,1
200,1.0,24,33.12,49,1651,0.7,13,Lecture,32,200,1.5,4,1
82,0.41,10,28.69,58,965,0.93,11,Networking,38,200,2.5,1,1
2,0.01,9,25.74,74,401,0.96,14,Networking,42,200,2.0,3,1
65,0.33,15,26.42,51,764,0.28,14,Empty,33,200,2.0,1,0
26,0.13,13,26.4,73,629,0.85,13,Empty,42,200,2.0,1,1
106,0.53,0,28.97,42,1006,0.8,13,Lecture,42,200,1.5,2,1
70,0.35,7,27.85,66,789,0.64,14,Lecture,38,200,2.5,3,1
75,0.38,23,27.23,59,843,0.96,9,Lecture,33,200,2.5,4,1
71,0.35,9,27.67,53,804,0.73,15,Networking,35,200,2.5,4,1
30,0.15,2,25.62,70,612,0.61,10,Networking,36,200,2.0,2,-1
2,0.01,4,23.43,50,399,0.97,13,Lecture,39,200,2.5,2,-1
57,0.28,8,26.36,66,696,0.88,12,Empty,40,200,2.5,4,0
41,0.2,5,26.39,67,618,0.52,12,Empty,40,200,2.5,4,0
16,0.08,0,24.98,68,495,0.23,14,Lecture,41,200,2.5,1,-1
151,0.76,24,28.87,64,1236,0.38,16,Networking,28,200,2.0,4,1
9,0.04,4,23.13,58,513,0.48,12,Networking,38,200,2.0,1,-1
164,0.82,10,30.51,63,1306,0.78,13,Empty,36,200,2.5,3,1
1,0.01,16,24.92,72,351,0.51,16,Networking,42,200,2.0,1,1
7,0.04,4,24.38,49,386,0.63,17,Empty,38,200,2.0,1,0
170,0.85,18,30.61,63,1475,0.49,15,Empty,30,200,1.5,2,1
89,0.45,2,27.73,45,875,0.4,17,Networking,31,200,2.0,1,1
187,0.94,11,32.9,64,1500,0.9,10,Networking,31,200,2.5,3,1
45,0.23,15,25.53,40,732,0.39,17,Lecture,36,200,2.0,1,1
157,0.79,2,31.37,74,1406,0.86,13,Lecture,38,200,1.5,1,1
182,0.91,20,33.38,71,1557,0.94,11,Empty,36,200,2.5,3,1
197,0.98,17,32.81,67,1508,0.59,18,Networking,36,200,2.0,4,1
73,0.36,9,27.85,63,821,0.8,10,Empty,40,200,2.5,1,1
185,0.93,25,34.18,58,1480,0.32,11,Empty,41,200,1.5,4,1
27,0.14,16,24.2,55,561,0.93,13,Empty,36,200,1.5,4,0
130,0.65,11,29.4,58,1116,0.9,9,Lecture,33,200,2.0,1,1
197,0.98,12,33.2,73,1512,0.95,13,Lecture,40,200,2.5,1,1
28,0.14,19,25.96,44,637,0.6,15,Lecture,37,200,2.0,1,1
135,0.68,7,30.1,60,1227,0.54,12,Networking,41,200,1.5,4,1
72,0.36,3,25.89,75,910,0.48,18,Lecture,37,200,1.5,1,1
3,0.01,23,24.24,48,480,0.69,10,Lecture,33,200,1.5,1,-1
188,0.94,14,33.52,69,1538,0.57,11,Empty,39,200,2.0,4,1
58,0.29,12,26.47,45,769,0.23,18,Empty,35,200,2.5,2,1
158,0.79,14,32.15,53,1321,0.38,12,Networking,37,200,2.0,4,1
99,0.49,14,27.92,68,1041,0.81,10,Networking,30,200,2.5,2,1
60,0.3,6,27.85,63,730,0.88,13,Lecture,36,200,1.5,3,1
85,0.42,16,27.18,65,923,0.6,9,Networking,37,200,1.5,2,1
158,0.79,20,30.97,66,1319,0.47,15,Empty,38,200,2.5,1,1
87,0.43,25,27.72,44,961,0.37,17,Networking,41,200,2.0,4,1
42,0.21,7,24.19,72,673,0.67,11,Lecture,35,200,2.5,4,1
66,0.33,1,27.69,67,785,0.99,9,Empty,36,200,2.5,1,1
157,0.79,18,31.22,60,1297,0.75,9,Networking,29,200,2.0,1,1
172,0.86,9,32.09,66,1479,0.4,14,Networking,28,200,1.5,4,1
28,0.14,20,23.96,57,561,0.55,9,Empty,28,200,2.5,4,-1
42,0.21,24,27.35,64,642,0.26,14,Empty,42,200,2.0,3,1
114,0.57,25,28.64,62,1154,0.96,13,Lecture,39,200,2.5,1,1
12,0.06,10,25.42,40,394,0.72,14,Empty,35,200,1.5,2,0
68,0.34,6,27.26,50,738,0.41,11,Lecture,35,200,1.5,1,1
25,0.12,25,25.51,64,470,0.82,11,Lecture,39,200,2.5,1,1
129,0.65,15,31.09,49,1164,0.32,9,Empty,33,200,2.0,3,1
158,0.79,8,29.75,57,1399,0.92,18,Networking,31,200,2.5,4,1
12,0.06,1,22.61,50,420,0.73,17,Lecture,29,200,1.5,1,-1
44,0.22,12,26.56,61,690,0.92,17,Empty,33,200,2.0,4,0
59,0.29,12,26.39,63,694,0.86,11,Networking,42,200,1.5,3,-1
32,0.16,6,25.26,53,664,0.27,12,Empty,35,200,1.5,4,0
200,1.0,2,35.2,75,1544,0.26,10,Empty,39,200,2.5,1,1
115,0.57,16,28.8,61,1106,0.68,12,Lecture,37,200,2.5,3,1
97,0.48,4,28.64,42,927,0.44,15,Lecture,42,200,1.5,1,1
96,0.48,23,28.72,73,968,0.23,17,Lecture,31,200,1.5,1,1
1,0.01,25,23.22,45,419,0.49,18,Networking,28,200,2.0,3,-1
81,0.41,6,27.86,48,935,0.89,16,Networking,32,200,2.0,4,1
39,0.2,7,26.45,53,561,0.78,18,Empty,37,200,2.0,1,0
175,0.88,19,32.74,55,1527,0.69,11,Lecture,42,200,2.0,3,1
172,0.86,4,31.08,56,1377,0.77,17,Networking,33,200,2.5,3,1
88,0.44,11,26.2,74,857,0.68,9,Lecture,31,200,1.5,4,1
107,0.54,12,29.35,61,1044,0.49,9,Networking,32,200,2.5,1,1
58,0.29,8,26.87,58,714,0.96,17,Empty,36,200,2.0,2,1
70,0.35,12,28.05,57,819,0.5,9,Networking,31,200,2.0,2,1
155,0.78,20,30.45,66,1261,0.98,10,Networking,41,200,2.5,4,1
42,0.21,22,25.91,40,576,0.44,17,Networking,28,200,2.0,4,0
18,0.09,2,25.37,47,476,0.79,14,Lecture,42,200,2.0,2,1
48,0.24,25,27.25,46,620,0.37,16,Lecture,35,200,2.0,4,1
144,0.72,5,32.03,71,1331,0.49,13,Networking,34,200,2.0,2,1
51,0.26,8,24.57,48,701,0.83,14,Lecture,34,200,1.5,1,0
61,0.3,10,28.41,75,760,0.77,12,Networking,40,200,2.5,1,1
30,0.15,11,23.94,51,549,0.32,18,Empty,39,200,1.5,1,-1
166,0.83,5,32.46,60,1417,0.72,14,Empty,36,200,1.5,1,1
116,0.58,8,28.43,67,1063,0.26,11,Networking,29,200,2.5,4,1
126,0.63,11,29.71,69,1183,0.33,12,Empty,35,200,1.5,4,1
143,0.71,17,28.46,74,1213,0.43,13,Lecture,28,200,2.0,2,1
1,0.01,7,23.65,53,441,0.83,12,Empty,34,200,2.0,2,-1
130,0.65,20,29.31,60,1206,0.9,18,Lecture,40,200,2.0,1,1
171,0.85,11,32.02,43,1472,0.63,11,Lecture,39,200,1.5,3,1
71,0.35,2,27.15,69,800,0.69,13,Lecture,39,200,1.5,4,1
158,0.79,7,31.05,61,1305,0.88,11,Lecture,30,200,2.0,1,1
196,0.98,0,34.59,47,1524,0.53,15,Empty,42,200,1.5,3,1
70,0.35,1,26.75,54,848,0.87,16,Empty,31,200,2.5,3,-1
23,0.12,17,25.71,73,598,0.9,10,Networking,36,200,2.0,1,1
166,0.83,15,30.08,47,1351,0.41,10,Networking,28,200,1.5,4,1
129,0.65,13,29.73,46,1122,0.54,17,Lecture,28,200,2.5,4,1
11,0.06,22,22.93,59,466,0.99,9,Empty,31,200,2.0,2,-1
125,0.62,22,31.92,70,1093,0.45,12,Lecture,42,200,2.5,4,1
174,0.87,25,30.64,57,1452,0.51,16,Networking,33,200,2.5,4,1
57,0.28,11,27.02,56,810,0.4,18,Empty,36,200,1.5,2,1
26,0.13,19,24.12,44,493,0.32,17,Networking,28,200,1.5,2,1
157,0.79,25,32.81,60,1344,0.76,16,Lecture,40,200,2.5,3,1
11,0.06,19,25.02,41,411,0.67,16,Networking,35,200,1.5,4,1
156,0.78,9,30.42,42,1311,0.98,12,Lecture,31,200,2.5,1,1
30,0.15,18,25.04,73,568,0.9,16,Networking,29,200,1.5,1,1
196,0.98,0,33.02,74,1546,0.67,18,Lecture,31,200,2.0,3,1
194,0.97,21,33.93,44,1516,0.23,16,Lecture,36,200,1.5,1,1
81,0.41,5,26.8,69,926,0.95,12,Empty,41,200,2.5,3,0
127,0.64,11,30.21,52,1161,0.46,15,Empty,29,200,2.0,4,1
38,0.19,18,26.84,57,641,0.88,10,Empty,36,200,2.5,2,1
137,0.69,11,28.74,59,1228,0.59,9,Empty,30,200,2.0,2,1
38,0.19,18,26.02,48,578,0.33,10,Networking,40,200,2.5,3,-1
60,0.3,18,25.72,43,714,0.8,12,Empty,31,200,2.5,4,1
113,0.56,19,29.21,57,1045,0.96,9,Networking,36,200,2.5,3,1
112,0.56,14,28.96,56,1021,0.39,9,Empty,35,200,1.5,3,1
124,0.62,21,28.0,63,1204,0.8,13,Lecture,29,200,2.0,4,1
109,0.55,13,28.04,56,1035,0.28,16,Networking,37,200,2.0,4,1
65,0.33,0,26.91,62,800,0.91,10,Lecture,38,200,1.5,3,0
47,0.23,9,26.53,69,760,0.96,12,Empty,37,200,2.0,1,0
199,0.99,19,34.97,49,1574,0.5,17,Networking,42,200,2.5,1,1
87,0.43,9,26.63,63,917,0.87,10,Empty,28,200,1.5,3,0
66,0.33,23,26.58,62,841,0.84,15,Networking,41,200,2.0,4,-1
73,0.36,13,27.15,47,805,0.4,10,Lecture,29,200,1.5,2,1
40,0.2,3,25.47,69,602,0.28,18,Networking,34,200,1.5,2,1
84,0.42,6,26.29,44,932,0.21,16,Empty,35,200,2.0,2,0
154,0.77,4,30.05,60,1337,0.94,13,Empty,28,200,2.5,2,1
82,0.41,7,25.92,42,857,0.37,12,Empty,31,200,1.5,2,0
75,0.38,7,27.59,57,883,0.23,9,Empty,40,200,2.5,2,1
165,0.82,0,31.73,49,1399,0.41,15,Empty,35,200,1.5,4,1
59,0.29,6,26.51,61,753,0.85,14,Lecture,36,200,2.0,4,0
136,0.68,11,31.52,52,1146,0.88,12,Lecture,40,200,1.5,2,1
155,0.78,12,31.57,47,1336,0.58,16,Lecture,28,200,1.5,4,1
177,0.89,12,33.45,42,1488,0.27,11,Networking,32,200,2.5,3,1
119,0.59,10,31.01,41,1134,0.7,18,Networking,37,200,1.5,4,1
149,0.74,8,31.28,40,1368,0.96,11,Lecture,29,200,2.0,1,1
104,0.52,17,28.18,42,1091,0.6,9,Networking,28,200,1.5,3,1
85,0.42,21,28.38,49,842,0.96,17,Empty,35,200,2.0,3,1
76,0.38,14,28.37,50,793,0.51,10,Lecture,38,200,2.0,3,1
200,1.0,14,33.9,50,1654,0.33,14,Networking,28,200,2.5,3,1
35,0.17,0,25.36,45,643,0.74,14,Lecture,37,200,2.0,4,0
119,0.59,11,30.25,71,1180,0.98,9,Networking,36,200,2.0,1,1
179,0.9,10,32.68,64,1405,0.5,9,Lecture,39,200,1.5,1,1
28,0.14,9,22.87,60,598,0.88,10,Empty,29,200,2.0,3,-1
90,0.45,20,28.24,49,884,0.52,11,Networking,39,200,1.5,3,1
197,0.98,17,33.08,43,1649,0.42,9,Networking,39,200,2.0,2,1
168,0.84,2,32.9,53,1385,0.39,10,Empty,41,200,2.5,2,1
128,0.64,25,30.81,61,1204,0.57,9,Lecture,39,200,1.5,2,1
87,0.43,11,27.62,43,863,0.9,18,Lecture,31,200,2.5,2,1
45,0.23,6,23.87,75,666,0.42,9,Lecture,29,200,1.5,2,1
99,0.49,4,26.6,47,945,0.36,9,Networking,30,200,2.5,4,0
97,0.48,12,27.73,75,919,0.44,14,Lecture,38,200,1.5,1,1
114,0.57,19,29.53,71,1102,0.37,10,Empty,29,200,2.5,2,1
95,0.47,20,27.33,74,940,0.87,17,Empty,37,200,2.5,4,1
69,0.34,13,26.29,74,781,0.27,12,Networking,42,200,2.5,1,1
78,0.39,25,27.97,68,845,0.47,14,Lecture,34,200,2.5,3,1
128,0.64,0,29.51,62,1163,0.33,10,Networking,40,200,2.5,1,1
96,0.48,5,29.06,73,1039,0.75,18,Networking,36,200,1.5,4,1
136,0.68,23,30.19,41,1294,0.62,15,Empty,38,200,1.5,3,1
18,0.09,2,25.49,58,512,0.53,16,Networking,37,200,2.5,2,1
83,0.41,7,28.13,67,871,0.65,14,Lecture,28,200,1.5,3,1
193,0.96,5,33.6,70,1564,0.33,15,Networking,39,200,2.0,4,1
150,0.75,5,31.31,48,1318,0.71,11,Lecture,35,200,1.5,1,1
127,0.64,18,29.03,59,1228,0.76,12,Lecture,30,200,2.0,2,1
90,0.45,19,29.81,56,996,0.55,9,Empty,40,200,2.0,3,1
200,1.0,25,33.93,61,1602,0.94,12,Networking,39,200,2.5,2,1
198,0.99,13,35.36,53,1537,0.45,9,Lecture,42,200,2.0,2,1
113,0.56,19,28.81,64,1017,0.44,10,Empty,32,200,2.0,1,1
149,0.74,20,29.65,58,1262,0.48,10,Lecture,30,200,2.0,2,1
18,0.09,13,23.63,56,549,0.86,17,Empty,32,200,2.0,4,-1
9,0.04,13,25.01,67,411,0.96,16,Networking,38,200,1.5,2,-1
1,0.01,1,25.13,55,417,0.7,15,Lecture,41,200,2.5,1,0
131,0.66,20,30.43,54,1224,0.8,11,Empty,42,200,2.5,2,1
189,0.94,0,32.04,55,1598,0.33,9,Lecture,28,200,2.0,3,1
174,0.87,15,30.68,71,1480,0.32,17,Lecture,30,200,1.5,1,1
191,0.95,12,32.47,56,1610,0.34,14,Empty,34,200,2.0,2,1
5,0.03,22,24.63,52,456,0.29,9,Networking,42,200,1.5,3,0
126,0.63,6,28.65,41,1118,0.93,14,Empty,36,200,1.5,4,1
65,0.33,25,28.47,60,778,0.66,11,Networking,38,200,2.0,2,1
114,0.57,0,28.51,72,1111,0.5,11,Empty,31,200,1.5,2,1
198,0.99,1,33.21,40,1596,0.84,10,Lecture,31,200,1.5,3,1
183,0.92,18,33.07,57,1488,0.28,12,Networking,28,200,1.5,1,1
129,0.65,23,30.89,40,1224,0.96,14,Empty,31,200,2.5,2,1
91,0.46,14,27.61,49,933,0.92,12,Empty,35,200,1.5,3,1
17,0.09,16,23.71,57,568,0.87,14,Lecture,37,200,2.5,2,-1
130,0.65,4,29.65,74,1175,0.3,10,Networking,28,200,1.5,1,1
43,0.21,5,24.72,68,603,0.25,18,Lecture,35,200,1.5,1,1
141,0.7,8,30.32,41,1205,0.69,12,Networking,31,200,2.5,1,1
174,0.87,14,32.91,57,1383,0.62,14,Lecture,38,200,1.5,2,1
187,0.94,12,33.33,75,1567,0.49,14,Empty,40,200,2.5,2,1
8,0.04,8,23.12,43,429,0.34,11,Networking,41,200,2.0,2,-1
87,0.43,10,28.59,56,891,0.57,15,Networking,32,200,1.5,1,1
121,0.6,14,30.21,71,1160,0.75,9,Networking,42,200,1.5,4,1
0,0.0,20,22.96,43,340,0.91,12,Lecture,36,200,2.5,4,-1
74,0.37,9,27.97,75,774,0.59,11,Empty,38,200,1.5,3,1
123,0.61,10,28.9,64,1149,0.27,13,Lecture,35,200,2.0,4,1
200,1.0,10,34.71,59,1660,0.93,16,Networking,38,200,2.5,1,1
57,0.28,8,25.54,59,746,0.81,15,Empty,41,200,2.0,3,0
126,0.63,16,30.59,54,1132,0.89,9,Networking,35,200,2.5,4,1
78,0.39,9,25.66,69,835,0.69,15,Networking,32,200,1.5,4,0
106,0.53,7,29.78,49,1104,0.77,14,Empty,32,200,2.0,4,1
115,0.57,9,29.99,64,1116,0.31,14,Networking,31,200,2.0,2,1
146,0.73,24,30.69,71,1217,0.66,10,Lecture,39,200,2.0,4,1
81,0.41,15,25.71,60,810,0.21,9,Empty,29,200,1.5,3,0
164,0.82,18,31.98,62,1357,0.4,10,Empty,34,200,2.5,3,1
40,0.2,16,24.25,70,643,0.5,13,Empty,33,200,2.5,2,-1
20,0.1,1,22.69,61,491,0.47,10,Networking,29,200,1.5,1,-1
16,0.08,14,23.43,46,551,0.82,15,Empty,41,200,2.5,3,-1
149,0.74,16,32.73,74,1218,0.58,15,Empty,41,200,1.5,3,1
100,0.5,1,28.18,56,995,0.81,17,Lecture,30,200,2.5,3,1
49,0.24,12,24.86,44,639,0.41,17,Networking,36,200,1.5,1,0
70,0.35,5,26.11,68,892,0.46,10,Empty,28,200,2.0,2,-1
61,0.3,12,27.27,42,744,0.83,13,Networking,33,200,2.5,2,1
129,0.65,21,30.77,75,1189,0.26,12,Lecture,32,200,2.0,3,1
142,0.71,8,30.47,43,1298,0.26,18,Lecture,34,200,1.5,3,1
99,0.49,8,28.12,72,1039,0.37,18,Lecture,35,200,2.5,2,1
104,0.52,2,27.47,55,1016,0.89,15,Networking,29,200,2.5,3,1
141,0.7,15,29.01,49,1233,0.99,10,Empty,28,200,2.0,1,1
46,0.23,10,25.15,59,752,0.96,14,Networking,39,200,2.5,3,-1
146,0.73,1,31.74,50,1289,0.38,10,Networking,32,200,2.0,2,1
171,0.85,1,31.36,47,1477,1.0,13,Lecture,42,200,2.5,2,1
46,0.23,13,26.63,49,716,0.63,16,Empty,39,200,1.5,4,0
187,0.94,25,31.58,48,1578,0.94,18,Networking,35,200,2.0,3,1
180,0.9,16,30.92,58,1553,0.97,12,Empty,29,200,2.0,4,1
174,0.87,8,30.35,45,1522,0.89,10,Lecture,28,200,2.5,3,1
135,0.68,11,29.93,65,1284,0.22,16,Networking,35,200,2.5,3,1
44,0.22,5,24.88,72,702,0.74,18,Lecture,28,200,1.5,4,1
102,0.51,8,27.46,72,1000,0.32,15,Empty,29,200,2.5,2,1
93,0.47,13,26.66,64,961,0.41,16,Lecture,32,200,1.5,1,-1
131,0.66,10,31.07,48,1166,0.46,13,Networking,37,200,2.0,2,1
193,0.96,0,32.99,54,1554,0.31,14,Networking,29,200,1.5,4,1
123,0.61,23,30.02,71,1152,0.82,11,Empty,29,200,2.5,3,1
173,0.86,6,31.71,40,1472,0.22,10,Networking,28,200,2.0,1,1
166,0.83,10,31.8,40,1351,0.39,10,Networking,34,200,2.0,2,1
1,0.01,2,24.2,47,421,0.67,18,Networking,32,200,2.5,3,1
94,0.47,16,27.35,57,1002,0.65,9,Networking,41,200,2.5,4,1
158,0.79,2,30.88,43,1360,0.36,14,Empty,39,200,1.5,4,1
193,0.96,11,32.14,42,1555,0.23,10,Lecture,39,200,1.5,4,1
36,0.18,0,24.75,46,689,0.82,10,Lecture,41,200,2.5,2,1
195,0.97,10,33.85,55,1540,0.55,12,Networking,41,200,1.5,1,1
41,0.2,11,24.43,53,700,0.63,13,Lecture,36,200,2.5,3,0
0,0.0,12,23.04,54,378,0.81,9,Networking,28,200,1.5,3,-1
173,0.86,25,31.24,53,1386,0.89,18,Networking,39,200,1.5,2,1
20,0.1,1,23.83,75,494,0.81,11,Empty,39,200,2.0,1,1
189,0.94,24,32.53,70,1575,0.8,18,Networking,33,200,2.5,1,1
9,0.04,23,25.06,49,478,0.59,16,Networking,38,200,1.5,1,0
138,0.69,6,30.78,73,1304,0.92,14,Lecture,33,200,2.5,3,1
24,0.12,19,23.49,55,586,0.85,11,Lecture,34,200,1.5,2,-1
48,0.24,18,25.72,60,647,0.64,12,Lecture,29,200,1.5,2,1
177,0.89,5,30.42,44,1503,0.56,14,Networking,28,200,2.5,2,1
137,0.69,1,29.62,57,1272,0.97,10,Empty,32,200,2.0,3,1
22,0.11,3,25.81,50,493,0.81,13,Empty,36,200,1.5,1,-1
181,0.91,9,32.92,71,1561,0.91,10,Lecture,40,200,2.5,2,1
24,0.12,1,24.74,41,579,0.5,13,Lecture,34,200,1.5,4,-1
71,0.35,6,26.94,68,893,0.72,9,Networking,42,200,2.5,1,0
60,0.3,18,26.98,41,770,0.67,13,Empty,35,200,1.5,2,0
122,0.61,16,28.57,42,1111,0.66,13,Lecture,31,200,2.0,1,1
87,0.43,23,27.7,60,940,0.81,9,Empty,33,200,1.5,4,1
122,0.61,16,29.55,42,1139,0.23,10,Lecture,34,200,2.0,2,1
62,0.31,24,27.07,41,702,0.97,15,Lecture,41,200,2.5,1,1
150,0.75,14,32.63,41,1299,0.41,10,Lecture,39,200,1.5,1,1
148,0.74,13,30.26,40,1211,0.96,17,Lecture,28,200,1.5,3,1
104,0.52,12,30.58,64,950,0.47,12,Networking,42,200,2.5,4,1
167,0.83,15,30.38,43,1442,0.53,11,Networking,30,200,2.5,3,1
65,0.33,20,28.2,42,825,0.99,18,Lecture,38,200,1.5,2,1
150,0.75,7,30.6,62,1301,0.49,14,Empty,28,200,1.5,2,1
97,0.48,19,26.22,66,1009,0.76,15,Networking,28,200,2.0,2,1
5,0.03,18,24.16,58,472,0.34,18,Empty,42,200,2.5,1,0
147,0.73,24,31.07,63,1330,0.66,9,Lecture,34,200,2.0,3,1
57,0.28,1,27.16,62,754,0.9,13,Empty,31,200,1.5,2,1
175,0.88,2,31.58,62,1386,0.78,16,Lecture,36,200,2.5,2,1
191,0.95,10,32.78,74,1486,0.24,16,Networking,31,200,2.5,1,1
192,0.96,12,31.34,51,1572,0.36,13,Lecture,28,200,2.0,3,1
118,0.59,8,29.36,60,1180,0.95,18,Lecture,36,200,2.5,3,1
147,0.73,2,31.54,65,1338,0.73,14,Empty,41,200,1.5,4,1
182,0.91,12,32.53,66,1478,0.64,11,Networking,36,200,2.5,2,1
147,0.73,0,31.44,75,1249,0.3,17,Networking,34,200,2.0,3,1
74,0.37,5,26.13,51,877,0.32,15,Lecture,36,200,1.5,3,0
99,0.49,4,27.65,41,984,0.47,10,Empty,32,200,1.5,3,1
52,0.26,19,26.28,67,683,0.87,15,Empty,28,200,1.5,1,0
26,0.13,9,26.89,42,568,0.6,12,Networking,41,200,2.5,4,-1
155,0.78,22,29.74,56,1297,0.81,9,Networking,34,200,2.0,2,1
145,0.72,0,30.08,62,1288,0.73,15,Networking,37,200,2.0,3,1
193,0.96,15,32.54,40,1633,0.69,10,Empty,41,200,2.0,2,1
198,0.99,20,33.73,42,1586,0.74,13,Lecture,31,200,2.0,3,1
180,0.9,18,32.18,62,1477,0.53,14,Networking,36,200,1.5,3,1
188,0.94,17,32.45,55,1604,0.87,10,Networking,30,200,1.5,4,1
80,0.4,18,27.59,63,926,0.89,12,Empty,28,200,1.5,4,1
52,0.26,24,26.7,51,643,0.6,15,Networking,30,200,1.5,1,0
138,0.69,4,29.26,73,1241,0.21,16,Networking,37,200,1.5,3,1
152,0.76,13,32.29,67,1239,0.68,11,Empty,42,200,1.5,1,1
72,0.36,13,27.43,45,823,0.59,11,Networking,33,200,1.5,3,1
189,0.94,11,34.72,47,1554,0.95,12,Lecture,38,200,1.5,3,1
7,0.04,11,24.33,59,420,0.22,14,Empty,40,200,2.0,1,0
16,0.08,25,25.27,61,442,0.3,9,Lecture,36,200,1.5,1,0
37,0.18,23,24.55,70,670,0.68,15,Networking,39,200,2.5,3,0
119,0.59,6,30.32,71,1116,0.65,13,Empty,37,200,2.0,2,1
126,0.63,4,30.39,70,1116,0.89,16,Networking,31,200,1.5,4,1
86,0.43,24,28.14,75,992,0.74,10,Networking,31,200,2.0,3,1
43,0.21,19,24.82,68,636,0.27,17,Lecture,28,200,2.0,4,1
101,0.51,16,28.54,71,1000,0.94,14,Networking,33,200,2.5,4,1
12,0.06,5,23.73,75,494,0.4,13,Lecture,37,200,1.5,2,1
184,0.92,17,31.76,46,1528,0.88,10,Lecture,37,200,2.5,1,1
6,0.03,23,23.34,50,484,0.56,13,Networking,30,200,2.0,2,-1
91,0.46,12,27.45,60,912,0.3,9,Networking,38,200,2.5,4,1
166,0.83,7,33.1,60,1336,0.59,9,Lecture,42,200,1.5,4,1
103,0.52,1,28.92,73,1009,0.92,16,Networking,29,200,2.5,2,1
16,0.08,20,23.74,45,549,1.0,11,Empty,40,200,2.0,1,-1
191,0.95,13,31.74,52,1506,0.49,12,Networking,30,200,1.5,4,1
23,0.12,9,24.69,58,486,0.64,17,Lecture,32,200,1.5,3,-1
114,0.57,25,28.66,49,1159,0.24,11,Empty,41,200,2.5,3,1
190,0.95,18,33.66,55,1510,0.51,14,Lecture,34,200,2.0,1,1
20,0.1,12,24.79,60,543,0.43,15,Empty,39,200,2.5,1,1
18,0.09,17,22.88,73,559,0.47,10,Empty,34,200,2.0,2,1
109,0.55,0,30.08,60,990,0.66,9,Empty,34,200,2.5,4,1
26,0.13,1,24.68,73,593,0.7,13,Lecture,28,200,2.0,3,1
161,0.81,9,32.37,66,1444,0.65,16,Networking,33,200,2.0,4,1
51,0.26,2,26.7,55,638,0.58,14,Lecture,29,200,2.0,4,0
13,0.07,5,24.18,52,426,0.97,16,Empty,30,200,2.5,4,0
197,0.98,8,33.49,60,1585,0.73,13,Empty,42,200,2.5,4,1
173,0.86,24,32.56,46,1448,0.93,9,Empty,42,200,1.5,1,1
34,0.17,9,23.64,59,656,0.65,18,Lecture,33,200,2.0,1,-1
187,0.94,6,33.22,65,1460,0.62,9,Networking,28,200,2.0,4,1
2,0.01,1,23.45,75,468,0.31,9,Networking,42,200,2.5,1,1
27,0.14,4,23.85,62,599,0.65,15,Networking,34,200,2.0,1,-1
178,0.89,11,31.9,41,1440,0.8,9,Networking,34,200,2.5,4,1
57,0.28,4,25.9,57,715,0.66,14,Lecture,28,200,2.0,4,0
0,0.0,12,22.0,42,474,0.36,15,Lecture,29,200,2.5,4,-1
80,0.4,11,26.8,59,914,0.49,16,Lecture,33,200,2.0,3,0
147,0.73,16,30.71,51,1220,0.52,15,Networking,42,200,1.5,1,1
155,0.78,12,30.46,65,1259,0.47,10,Lecture,38,200,2.5,2,1
70,0.35,22,25.46,63,829,0.35,16,Empty,30,200,2.5,3,1
182,0.91,13,31.71,41,1479,0.94,11,Lecture,37,200,2.0,1,1
30,0.15,4,24.98,49,524,0.91,9,Empty,38,200,1.5,2,0
175,0.88,6,32.44,66,1385,0.71,14,Empty,39,200,1.5,3,1
75,0.38,13,26.48,68,828,0.54,16,Lecture,39,200,1.5,2,-1
149,0.74,7,30.41,46,1280,0.28,15,Networking,41,200,2.0,4,1
99,0.49,19,27.54,44,953,0.42,18,Lecture,37,200,1.5,3,1
200,1.0,6,34.14,60,1600,0.21,16,Networking,36,200,2.5,4,1
73,0.36,7,27.94,45,812,0.87,11,Lecture,30,200,1.5,1,1
11,0.06,11,23.76,65,451,0.46,10,Networking,42,200,2.5,2,-1
5,0.03,10,23.65,74,500,0.48,18,Networking,34,200,1.5,2,1
37,0.18,25,26.51,54,559,0.98,14,Lecture,36,200,2.5,2,0
148,0.74,0,31.16,47,1250,0.94,10,Empty,33,200,1.5,4,1
62,0.31,24,27.22,75,837,0.67,10,Networking,39,200,2.5,1,1
38,0.19,7,27.37,68,639,0.81,16,Lecture,42,200,1.5,3,1
